Temps,Niveau d'oxygène,Fréquence du pouls,Mouvement,Rappel O2,Rappel PR
00:33:27 Sep 19 2024,92,58,0,0,0
00:33:31 Sep 19 2024,91,59,0,0,0
00:33:35 Sep 19 2024,91,60,0,0,0
00:33:39 Sep 19 2024,91,61,0,0,0
00:33:43 Sep 19 2024,91,61,0,0,0
00:33:47 Sep 19 2024,91,60,0,0,0
00:33:51 Sep 19 2024,91,60,0,0,0
00:33:55 Sep 19 2024,91,57,0,0,0
00:33:59 Sep 19 2024,91,53,0,0,0
00:34:03 Sep 19 2024,91,56,0,0,0
00:34:07 Sep 19 2024,91,59,0,0,0
00:34:11 Sep 19 2024,91,59,0,0,0
00:34:15 Sep 19 2024,91,60,0,0,0
00:34:19 Sep 19 2024,91,57,0,0,0
00:34:23 Sep 19 2024,91,54,0,0,0
00:34:27 Sep 19 2024,91,56,0,0,0
00:34:31 Sep 19 2024,92,57,0,0,0
00:34:35 Sep 19 2024,92,57,0,0,0
00:34:39 Sep 19 2024,92,58,0,0,0
00:34:43 Sep 19 2024,91,58,0,0,0
00:34:47 Sep 19 2024,91,59,0,0,0
00:34:51 Sep 19 2024,91,61,0,0,0
00:34:55 Sep 19 2024,91,60,0,0,0
00:34:59 Sep 19 2024,91,58,0,0,0
00:35:03 Sep 19 2024,91,60,0,0,0
00:35:07 Sep 19 2024,92,59,0,0,0
00:35:11 Sep 19 2024,91,56,0,0,0
00:35:15 Sep 19 2024,91,57,0,0,0
00:35:19 Sep 19 2024,91,59,0,0,0
00:35:23 Sep 19 2024,91,57,0,0,0
00:35:27 Sep 19 2024,91,55,0,0,0
00:35:31 Sep 19 2024,91,57,0,0,0
00:35:35 Sep 19 2024,91,58,0,0,0
00:35:39 Sep 19 2024,91,57,0,0,0
00:35:43 Sep 19 2024,91,57,0,0,0
00:35:47 Sep 19 2024,91,58,0,0,0
00:35:51 Sep 19 2024,91,59,0,0,0
00:35:55 Sep 19 2024,91,58,0,0,0
00:35:59 Sep 19 2024,92,58,0,0,0
00:36:03 Sep 19 2024,92,59,0,0,0
00:36:07 Sep 19 2024,91,61,0,0,0
00:36:11 Sep 19 2024,91,59,0,0,0
00:36:15 Sep 19 2024,91,55,0,0,0
00:36:19 Sep 19 2024,91,54,0,0,0
00:36:23 Sep 19 2024,91,56,0,0,0
00:36:27 Sep 19 2024,91,57,0,0,0
00:36:31 Sep 19 2024,91,58,0,0,0
00:36:35 Sep 19 2024,91,59,0,0,0
00:36:39 Sep 19 2024,91,61,0,0,0
00:36:43 Sep 19 2024,91,63,0,0,0
00:36:47 Sep 19 2024,91,61,0,0,0
00:36:51 Sep 19 2024,91,60,0,0,0
00:36:55 Sep 19 2024,91,59,0,0,0
00:36:59 Sep 19 2024,91,59,0,0,0
00:37:03 Sep 19 2024,91,59,0,0,0
00:37:07 Sep 19 2024,91,58,0,0,0
00:37:11 Sep 19 2024,91,58,0,0,0
00:37:15 Sep 19 2024,91,60,0,0,0
00:37:19 Sep 19 2024,91,60,0,0,0
00:37:23 Sep 19 2024,91,60,0,0,0
00:37:27 Sep 19 2024,91,60,0,0,0
00:37:31 Sep 19 2024,91,60,0,0,0
00:37:35 Sep 19 2024,91,61,0,0,0
00:37:39 Sep 19 2024,91,60,0,0,0
00:37:43 Sep 19 2024,91,59,0,0,0
00:37:47 Sep 19 2024,91,59,0,0,0
00:37:51 Sep 19 2024,91,59,0,0,0
00:37:55 Sep 19 2024,92,58,0,0,0
00:37:59 Sep 19 2024,92,59,0,0,0
00:38:03 Sep 19 2024,91,60,0,0,0
00:38:07 Sep 19 2024,91,60,0,0,0
00:38:11 Sep 19 2024,91,60,0,0,0
00:38:15 Sep 19 2024,91,60,0,0,0
00:38:19 Sep 19 2024,91,59,0,0,0
00:38:23 Sep 19 2024,91,58,0,0,0
00:38:27 Sep 19 2024,91,59,0,0,0
00:38:31 Sep 19 2024,91,58,0,0,0
00:38:35 Sep 19 2024,91,57,0,0,0
00:38:39 Sep 19 2024,91,57,0,0,0
00:38:43 Sep 19 2024,91,60,0,0,0
00:38:47 Sep 19 2024,91,59,0,0,0
00:38:51 Sep 19 2024,91,58,0,0,0
00:38:55 Sep 19 2024,91,56,0,0,0
00:38:59 Sep 19 2024,91,54,0,0,0
00:39:03 Sep 19 2024,91,55,0,0,0
00:39:07 Sep 19 2024,91,57,0,0,0
00:39:11 Sep 19 2024,91,58,0,0,0
00:39:15 Sep 19 2024,91,59,0,0,0
00:39:19 Sep 19 2024,91,60,0,0,0
00:39:23 Sep 19 2024,91,61,0,0,0
00:39:27 Sep 19 2024,91,60,0,0,0
00:39:31 Sep 19 2024,91,64,0,0,0
00:39:35 Sep 19 2024,91,62,0,0,0
00:39:39 Sep 19 2024,91,55,0,0,0
00:39:43 Sep 19 2024,92,54,0,0,0
00:39:47 Sep 19 2024,92,58,0,0,0
00:39:51 Sep 19 2024,92,58,0,0,0
00:39:55 Sep 19 2024,91,56,0,0,0
00:39:59 Sep 19 2024,91,55,0,0,0
00:40:03 Sep 19 2024,91,56,0,0,0
00:40:07 Sep 19 2024,91,59,0,0,0
00:40:11 Sep 19 2024,91,60,0,0,0
00:40:15 Sep 19 2024,91,62,0,0,0
00:40:19 Sep 19 2024,91,61,0,0,0
00:40:23 Sep 19 2024,91,58,0,0,0
00:40:27 Sep 19 2024,91,59,0,0,0
00:40:31 Sep 19 2024,91,57,0,0,0
00:40:35 Sep 19 2024,91,57,0,0,0
00:40:39 Sep 19 2024,92,58,0,0,0
00:40:43 Sep 19 2024,92,57,0,0,0
00:40:47 Sep 19 2024,91,57,0,0,0
00:40:51 Sep 19 2024,91,58,0,0,0
00:40:55 Sep 19 2024,91,60,0,0,0
00:40:59 Sep 19 2024,91,59,0,0,0
00:41:03 Sep 19 2024,91,60,0,0,0
00:41:07 Sep 19 2024,91,59,0,0,0
00:41:11 Sep 19 2024,91,58,0,0,0
00:41:15 Sep 19 2024,91,58,0,0,0
00:41:19 Sep 19 2024,91,57,0,0,0
00:41:23 Sep 19 2024,92,55,0,0,0
00:41:27 Sep 19 2024,92,56,0,0,0
00:41:31 Sep 19 2024,91,59,0,0,0
00:41:35 Sep 19 2024,91,60,0,0,0
00:41:39 Sep 19 2024,91,59,0,0,0
00:41:43 Sep 19 2024,91,59,0,0,0
00:41:47 Sep 19 2024,91,60,0,0,0
00:41:51 Sep 19 2024,91,59,0,0,0
00:41:55 Sep 19 2024,91,57,0,0,0
00:41:59 Sep 19 2024,91,59,0,0,0
00:42:03 Sep 19 2024,92,60,0,0,0
00:42:07 Sep 19 2024,92,59,0,0,0
00:42:11 Sep 19 2024,92,59,0,0,0
00:42:15 Sep 19 2024,91,62,0,0,0
00:42:19 Sep 19 2024,91,61,0,0,0
00:42:23 Sep 19 2024,91,58,0,0,0
00:42:27 Sep 19 2024,91,56,0,0,0
00:42:31 Sep 19 2024,91,57,0,0,0
00:42:35 Sep 19 2024,92,57,0,0,0
00:42:39 Sep 19 2024,92,57,0,0,0
00:42:43 Sep 19 2024,92,58,0,0,0
00:42:47 Sep 19 2024,91,56,0,0,0
00:42:51 Sep 19 2024,91,56,0,0,0
00:42:55 Sep 19 2024,91,58,0,0,0
00:42:59 Sep 19 2024,91,60,0,0,0
00:43:03 Sep 19 2024,91,61,0,0,0
00:43:07 Sep 19 2024,91,59,0,0,0
00:43:11 Sep 19 2024,92,59,0,0,0
00:43:15 Sep 19 2024,91,60,0,0,0
00:43:19 Sep 19 2024,91,61,0,0,0
00:43:23 Sep 19 2024,91,60,0,0,0
00:43:27 Sep 19 2024,91,56,0,0,0
00:43:31 Sep 19 2024,91,56,0,0,0
00:43:35 Sep 19 2024,92,59,0,0,0
00:43:39 Sep 19 2024,91,58,0,0,0
00:43:43 Sep 19 2024,91,57,0,0,0
00:43:47 Sep 19 2024,91,60,0,0,0
00:43:51 Sep 19 2024,91,60,0,0,0
00:43:55 Sep 19 2024,91,60,0,0,0
00:43:59 Sep 19 2024,91,61,0,0,0
00:44:03 Sep 19 2024,91,61,0,0,0
00:44:07 Sep 19 2024,91,59,0,0,0
00:44:11 Sep 19 2024,91,59,0,0,0
00:44:15 Sep 19 2024,91,61,0,0,0
00:44:19 Sep 19 2024,91,62,0,0,0
00:44:23 Sep 19 2024,91,62,0,0,0
00:44:27 Sep 19 2024,91,59,0,0,0
00:44:31 Sep 19 2024,91,59,0,0,0
00:44:35 Sep 19 2024,91,59,0,0,0
00:44:39 Sep 19 2024,91,59,0,0,0
00:44:43 Sep 19 2024,91,58,0,0,0
00:44:47 Sep 19 2024,91,57,0,0,0
00:44:51 Sep 19 2024,91,59,0,0,0
00:44:55 Sep 19 2024,91,59,0,0,0
00:44:59 Sep 19 2024,91,57,0,0,0
00:45:03 Sep 19 2024,91,58,0,0,0
00:45:07 Sep 19 2024,91,60,0,0,0
00:45:11 Sep 19 2024,91,59,0,0,0
00:45:15 Sep 19 2024,91,59,0,0,0
00:45:19 Sep 19 2024,91,61,0,0,0
00:45:23 Sep 19 2024,91,63,0,0,0
00:45:27 Sep 19 2024,91,62,0,0,0
00:45:31 Sep 19 2024,91,58,0,0,0
00:45:35 Sep 19 2024,91,56,0,0,0
00:45:39 Sep 19 2024,91,59,0,0,0
00:45:43 Sep 19 2024,91,60,0,0,0
00:45:47 Sep 19 2024,91,60,0,0,0
00:45:51 Sep 19 2024,91,62,0,0,0
00:45:55 Sep 19 2024,91,65,0,0,0
00:45:59 Sep 19 2024,91,64,0,0,0
00:46:03 Sep 19 2024,91,60,0,0,0
00:46:07 Sep 19 2024,91,58,0,0,0
00:46:11 Sep 19 2024,91,59,0,0,0
00:46:15 Sep 19 2024,91,59,0,0,0
00:46:19 Sep 19 2024,92,60,0,0,0
00:46:23 Sep 19 2024,91,64,0,0,0
00:46:27 Sep 19 2024,91,64,0,0,0
00:46:31 Sep 19 2024,91,62,0,0,0
00:46:35 Sep 19 2024,91,61,0,0,0
00:46:39 Sep 19 2024,91,62,0,0,0
00:46:43 Sep 19 2024,91,62,0,0,0
00:46:47 Sep 19 2024,91,58,0,0,0
00:46:51 Sep 19 2024,91,56,0,0,0
00:46:55 Sep 19 2024,92,56,0,0,0
00:46:59 Sep 19 2024,92,61,0,0,0
00:47:03 Sep 19 2024,92,61,0,0,0
00:47:07 Sep 19 2024,91,58,0,0,0
00:47:11 Sep 19 2024,91,59,0,0,0
00:47:15 Sep 19 2024,91,62,0,0,0
00:47:19 Sep 19 2024,91,62,0,0,0
00:47:23 Sep 19 2024,91,60,0,0,0
00:47:27 Sep 19 2024,91,58,0,0,0
00:47:31 Sep 19 2024,91,59,0,0,0
00:47:35 Sep 19 2024,91,60,0,0,0
00:47:39 Sep 19 2024,91,60,0,0,0
00:47:43 Sep 19 2024,91,59,0,0,0
00:47:47 Sep 19 2024,92,58,0,0,0
00:47:51 Sep 19 2024,91,60,0,0,0
00:47:55 Sep 19 2024,91,57,0,0,0
00:47:59 Sep 19 2024,91,54,0,0,0
00:48:03 Sep 19 2024,92,59,0,0,0
00:48:07 Sep 19 2024,92,60,0,0,0
00:48:11 Sep 19 2024,91,59,0,0,0
00:48:15 Sep 19 2024,91,58,0,0,0
00:48:19 Sep 19 2024,91,58,0,0,0
00:48:23 Sep 19 2024,91,60,0,0,0
00:48:27 Sep 19 2024,91,60,0,0,0
00:48:31 Sep 19 2024,91,61,0,0,0
00:48:35 Sep 19 2024,91,60,0,0,0
00:48:39 Sep 19 2024,91,56,0,0,0
00:48:43 Sep 19 2024,91,56,0,0,0
00:48:47 Sep 19 2024,91,59,0,0,0
00:48:51 Sep 19 2024,91,59,0,0,0
00:48:55 Sep 19 2024,91,56,0,0,0
00:48:59 Sep 19 2024,91,56,0,0,0
00:49:03 Sep 19 2024,92,58,0,0,0
00:49:07 Sep 19 2024,92,58,0,0,0
00:49:11 Sep 19 2024,91,58,0,0,0
00:49:15 Sep 19 2024,91,58,0,0,0
00:49:19 Sep 19 2024,91,59,0,0,0
00:49:23 Sep 19 2024,91,62,0,0,0
00:49:27 Sep 19 2024,91,63,0,0,0
00:49:31 Sep 19 2024,91,61,0,0,0
00:49:35 Sep 19 2024,91,58,0,0,0
00:49:39 Sep 19 2024,91,60,0,0,0
00:49:43 Sep 19 2024,91,60,0,0,0
00:49:47 Sep 19 2024,91,59,0,0,0
00:49:51 Sep 19 2024,91,57,0,0,0
00:49:55 Sep 19 2024,91,58,0,0,0
00:49:59 Sep 19 2024,91,60,0,0,0
00:50:03 Sep 19 2024,91,59,0,0,0
00:50:07 Sep 19 2024,91,58,0,0,0
00:50:11 Sep 19 2024,91,58,0,0,0
00:50:15 Sep 19 2024,91,57,0,0,0
00:50:19 Sep 19 2024,91,56,0,0,0
00:50:23 Sep 19 2024,91,58,0,0,0
00:50:27 Sep 19 2024,91,58,0,0,0
00:50:31 Sep 19 2024,91,57,0,0,0
00:50:35 Sep 19 2024,91,57,0,0,0
00:50:39 Sep 19 2024,91,58,0,0,0
00:50:43 Sep 19 2024,91,59,0,0,0
00:50:47 Sep 19 2024,91,59,0,0,0
00:50:51 Sep 19 2024,91,59,0,0,0
00:50:55 Sep 19 2024,91,58,0,0,0
00:50:59 Sep 19 2024,92,55,0,0,0
00:51:03 Sep 19 2024,92,57,0,0,0
00:51:07 Sep 19 2024,91,56,0,0,0
00:51:11 Sep 19 2024,91,53,0,0,0
00:51:15 Sep 19 2024,91,55,0,0,0
00:51:19 Sep 19 2024,91,57,0,0,0
00:51:23 Sep 19 2024,91,58,0,0,0
00:51:27 Sep 19 2024,91,58,0,0,0
00:51:31 Sep 19 2024,91,58,0,0,0
00:51:35 Sep 19 2024,91,57,0,0,0
00:51:39 Sep 19 2024,91,60,0,0,0
00:51:43 Sep 19 2024,91,61,0,0,0
00:51:47 Sep 19 2024,91,57,0,0,0
00:51:51 Sep 19 2024,91,56,0,0,0
00:51:55 Sep 19 2024,91,57,0,0,0
00:51:59 Sep 19 2024,91,57,0,0,0
00:52:03 Sep 19 2024,91,57,0,0,0
00:52:07 Sep 19 2024,91,59,0,0,0
00:52:11 Sep 19 2024,91,58,0,0,0
00:52:15 Sep 19 2024,91,58,0,0,0
00:52:19 Sep 19 2024,91,60,0,0,0
00:52:23 Sep 19 2024,91,59,0,0,0
00:52:27 Sep 19 2024,91,57,0,0,0
00:52:31 Sep 19 2024,91,59,0,0,0
00:52:35 Sep 19 2024,91,59,0,0,0
00:52:39 Sep 19 2024,91,57,0,0,0
00:52:43 Sep 19 2024,91,60,0,0,0
00:52:47 Sep 19 2024,91,61,0,0,0
00:52:51 Sep 19 2024,91,58,0,0,0
00:52:55 Sep 19 2024,91,59,0,0,0
00:52:59 Sep 19 2024,91,60,0,0,0
00:53:03 Sep 19 2024,92,58,0,0,0
00:53:07 Sep 19 2024,91,57,0,0,0
00:53:11 Sep 19 2024,91,58,0,0,0
00:53:15 Sep 19 2024,91,57,0,0,0
00:53:19 Sep 19 2024,91,56,0,0,0
00:53:23 Sep 19 2024,91,57,0,0,0
00:53:27 Sep 19 2024,91,59,0,0,0
00:53:31 Sep 19 2024,91,59,0,0,0
00:53:35 Sep 19 2024,91,58,0,0,0
00:53:39 Sep 19 2024,91,57,0,0,0
00:53:43 Sep 19 2024,92,56,0,0,0
00:53:47 Sep 19 2024,92,57,0,0,0
00:53:51 Sep 19 2024,91,60,0,0,0
00:53:55 Sep 19 2024,91,60,0,0,0
00:53:59 Sep 19 2024,91,59,0,0,0
00:54:03 Sep 19 2024,91,59,0,0,0
00:54:07 Sep 19 2024,91,59,0,0,0
00:54:11 Sep 19 2024,91,58,0,0,0
00:54:15 Sep 19 2024,92,57,0,0,0
00:54:19 Sep 19 2024,92,58,0,0,0
00:54:23 Sep 19 2024,91,59,0,0,0
00:54:27 Sep 19 2024,91,56,0,0,0
00:54:31 Sep 19 2024,91,54,0,0,0
00:54:35 Sep 19 2024,91,54,0,0,0
00:54:39 Sep 19 2024,92,57,0,0,0
00:54:43 Sep 19 2024,92,57,0,0,0
00:54:47 Sep 19 2024,91,57,0,0,0
00:54:51 Sep 19 2024,91,59,0,0,0
00:54:55 Sep 19 2024,91,61,0,0,0
00:54:59 Sep 19 2024,91,60,0,0,0
00:55:03 Sep 19 2024,91,58,0,0,0
00:55:07 Sep 19 2024,91,58,0,0,0
00:55:11 Sep 19 2024,91,56,0,0,0
00:55:15 Sep 19 2024,91,54,0,0,0
00:55:19 Sep 19 2024,91,56,0,0,0
00:55:23 Sep 19 2024,91,59,0,0,0
00:55:27 Sep 19 2024,91,59,0,0,0
00:55:31 Sep 19 2024,91,58,0,0,0
00:55:35 Sep 19 2024,90,58,0,0,0
00:55:39 Sep 19 2024,90,58,0,0,0
00:55:43 Sep 19 2024,90,58,3,0,0
00:55:47 Sep 19 2024,90,66,0,0,0
00:55:51 Sep 19 2024,89,81,2,0,0
00:55:55 Sep 19 2024,90,85,29,0,0
00:55:59 Sep 19 2024,90,85,15,0,0
00:56:03 Sep 19 2024,90,85,9,0,0
00:56:07 Sep 19 2024,90,85,5,0,0
00:56:11 Sep 19 2024,89,87,0,0,0
00:56:15 Sep 19 2024,90,89,0,0,0
00:56:19 Sep 19 2024,90,80,0,0,0
00:56:23 Sep 19 2024,90,72,0,0,0
00:56:27 Sep 19 2024,89,67,0,0,0
00:56:31 Sep 19 2024,89,65,0,0,0
00:56:35 Sep 19 2024,89,60,0,0,0
00:56:39 Sep 19 2024,91,56,0,0,0
00:56:43 Sep 19 2024,92,52,0,0,0
00:56:47 Sep 19 2024,91,58,0,0,0
00:56:51 Sep 19 2024,91,58,0,0,0
00:56:55 Sep 19 2024,91,58,15,0,0
00:56:59 Sep 19 2024,91,58,19,0,0
00:57:03 Sep 19 2024,90,59,0,0,0
00:57:07 Sep 19 2024,91,57,0,0,0
00:57:11 Sep 19 2024,91,55,0,0,0
00:57:15 Sep 19 2024,92,51,0,0,0
00:57:19 Sep 19 2024,92,51,0,0,0
00:57:23 Sep 19 2024,92,51,0,0,0
00:57:27 Sep 19 2024,92,51,0,0,0
00:57:31 Sep 19 2024,92,52,0,0,0
00:57:35 Sep 19 2024,92,54,0,0,0
00:57:39 Sep 19 2024,92,54,0,0,0
00:57:43 Sep 19 2024,92,54,0,0,0
00:57:47 Sep 19 2024,92,54,0,0,0
00:57:51 Sep 19 2024,92,54,0,0,0
00:57:55 Sep 19 2024,92,54,0,0,0
00:57:59 Sep 19 2024,92,54,0,0,0
00:58:03 Sep 19 2024,92,55,0,0,0
00:58:07 Sep 19 2024,91,57,0,0,0
00:58:11 Sep 19 2024,91,57,0,0,0
00:58:15 Sep 19 2024,91,57,0,0,0
00:58:19 Sep 19 2024,91,57,0,0,0
00:58:23 Sep 19 2024,91,55,0,0,0
00:58:27 Sep 19 2024,92,55,0,0,0
00:58:31 Sep 19 2024,91,55,0,0,0
00:58:35 Sep 19 2024,91,49,0,0,0
00:58:39 Sep 19 2024,91,51,0,0,0
00:58:43 Sep 19 2024,91,51,0,0,0
00:58:47 Sep 19 2024,91,53,0,0,0
00:58:51 Sep 19 2024,91,59,0,0,0
00:58:55 Sep 19 2024,91,57,0,0,0
00:58:59 Sep 19 2024,91,54,0,0,0
00:59:03 Sep 19 2024,91,53,0,0,0
00:59:07 Sep 19 2024,91,53,0,0,0
00:59:11 Sep 19 2024,90,56,0,0,0
00:59:15 Sep 19 2024,91,57,0,0,0
00:59:19 Sep 19 2024,91,57,0,0,0
00:59:23 Sep 19 2024,91,57,0,0,0
00:59:27 Sep 19 2024,91,57,0,0,0
00:59:31 Sep 19 2024,91,57,0,0,0
00:59:35 Sep 19 2024,91,54,0,0,0
00:59:39 Sep 19 2024,91,53,0,0,0
00:59:43 Sep 19 2024,91,53,0,0,0
00:59:47 Sep 19 2024,92,58,0,0,0
00:59:51 Sep 19 2024,91,59,0,0,0
00:59:55 Sep 19 2024,91,59,0,0,0
00:59:59 Sep 19 2024,91,57,0,0,0
01:00:03 Sep 19 2024,91,56,0,0,0
01:00:07 Sep 19 2024,91,54,0,0,0
01:00:11 Sep 19 2024,91,53,0,0,0
01:00:15 Sep 19 2024,91,54,0,0,0
01:00:19 Sep 19 2024,91,57,0,0,0
01:00:23 Sep 19 2024,91,53,0,0,0
01:00:27 Sep 19 2024,91,54,0,0,0
01:00:31 Sep 19 2024,91,52,0,0,0
01:00:35 Sep 19 2024,90,55,0,0,0
01:00:39 Sep 19 2024,91,55,0,0,0
01:00:43 Sep 19 2024,91,55,0,0,0
01:00:47 Sep 19 2024,90,55,0,0,0
01:00:51 Sep 19 2024,90,55,0,0,0
01:00:55 Sep 19 2024,91,54,0,0,0
01:00:59 Sep 19 2024,91,54,0,0,0
01:01:03 Sep 19 2024,90,55,0,0,0
01:01:07 Sep 19 2024,90,55,0,0,0
01:01:11 Sep 19 2024,90,54,0,0,0
01:01:15 Sep 19 2024,90,55,0,0,0
01:01:19 Sep 19 2024,90,55,0,0,0
01:01:23 Sep 19 2024,90,55,0,0,0
01:01:27 Sep 19 2024,90,55,0,0,0
01:01:31 Sep 19 2024,90,55,0,0,0
01:01:35 Sep 19 2024,90,51,0,0,0
01:01:39 Sep 19 2024,90,51,0,0,0
01:01:43 Sep 19 2024,90,51,0,0,0
01:01:47 Sep 19 2024,90,51,0,0,0
01:01:51 Sep 19 2024,90,50,0,0,0
01:01:55 Sep 19 2024,90,48,0,0,0
01:01:59 Sep 19 2024,91,52,0,0,0
01:02:03 Sep 19 2024,91,52,0,0,0
01:02:07 Sep 19 2024,91,53,0,0,0
01:02:11 Sep 19 2024,91,57,0,0,0
01:02:15 Sep 19 2024,90,57,0,0,0
01:02:19 Sep 19 2024,90,58,0,0,0
01:02:23 Sep 19 2024,90,58,0,0,0
01:02:27 Sep 19 2024,90,59,0,0,0
01:02:31 Sep 19 2024,90,53,0,0,0
01:02:35 Sep 19 2024,91,54,0,0,0
01:02:39 Sep 19 2024,91,52,0,0,0
01:02:43 Sep 19 2024,91,53,0,0,0
01:02:47 Sep 19 2024,91,56,0,0,0
01:02:51 Sep 19 2024,91,56,0,0,0
01:02:55 Sep 19 2024,91,58,0,0,0
01:02:59 Sep 19 2024,91,59,0,0,0
01:03:03 Sep 19 2024,91,59,0,0,0
01:03:07 Sep 19 2024,91,58,0,0,0
01:03:11 Sep 19 2024,91,56,0,0,0
01:03:15 Sep 19 2024,91,54,0,0,0
01:03:19 Sep 19 2024,91,54,0,0,0
01:03:23 Sep 19 2024,91,54,0,0,0
01:03:27 Sep 19 2024,91,54,0,0,0
01:03:31 Sep 19 2024,91,52,0,0,0
01:03:35 Sep 19 2024,91,51,0,0,0
01:03:39 Sep 19 2024,91,51,0,0,0
01:03:43 Sep 19 2024,91,51,0,0,0
01:03:47 Sep 19 2024,91,51,0,0,0
01:03:51 Sep 19 2024,91,53,0,0,0
01:03:55 Sep 19 2024,91,56,0,0,0
01:03:59 Sep 19 2024,91,59,0,0,0
01:04:03 Sep 19 2024,91,59,0,0,0
01:04:07 Sep 19 2024,91,58,0,0,0
01:04:11 Sep 19 2024,91,56,0,0,0
01:04:15 Sep 19 2024,91,58,0,0,0
01:04:19 Sep 19 2024,91,56,0,0,0
01:04:23 Sep 19 2024,91,56,0,0,0
01:04:27 Sep 19 2024,91,52,0,0,0
01:04:31 Sep 19 2024,90,50,0,0,0
01:04:35 Sep 19 2024,90,52,0,0,0
01:04:39 Sep 19 2024,90,51,0,0,0
01:04:43 Sep 19 2024,90,55,0,0,0
01:04:47 Sep 19 2024,91,58,0,0,0
01:04:51 Sep 19 2024,91,55,0,0,0
01:04:55 Sep 19 2024,91,54,0,0,0
01:04:59 Sep 19 2024,91,55,0,0,0
01:05:03 Sep 19 2024,91,55,0,0,0
01:05:07 Sep 19 2024,90,55,0,0,0
01:05:11 Sep 19 2024,90,57,0,0,0
01:05:15 Sep 19 2024,90,59,0,0,0
01:05:19 Sep 19 2024,90,59,0,0,0
01:05:23 Sep 19 2024,90,58,0,0,0
01:05:27 Sep 19 2024,90,58,0,0,0
01:05:31 Sep 19 2024,90,58,0,0,0
01:05:35 Sep 19 2024,90,58,0,0,0
01:05:39 Sep 19 2024,90,58,0,0,0
01:05:43 Sep 19 2024,91,57,0,0,0
01:05:47 Sep 19 2024,91,57,0,0,0
01:05:51 Sep 19 2024,91,57,0,0,0
01:05:55 Sep 19 2024,91,56,0,0,0
01:05:59 Sep 19 2024,91,57,0,0,0
01:06:03 Sep 19 2024,90,58,0,0,0
01:06:07 Sep 19 2024,90,58,0,0,0
01:06:11 Sep 19 2024,90,57,0,0,0
01:06:15 Sep 19 2024,90,58,0,0,0
01:06:19 Sep 19 2024,90,57,0,0,0
01:06:23 Sep 19 2024,90,57,0,0,0
01:06:27 Sep 19 2024,90,58,0,0,0
01:06:31 Sep 19 2024,90,59,0,0,0
01:06:35 Sep 19 2024,90,59,0,0,0
01:06:39 Sep 19 2024,90,59,0,0,0
01:06:43 Sep 19 2024,90,60,0,0,0
01:06:47 Sep 19 2024,90,57,0,0,0
01:06:51 Sep 19 2024,90,58,0,0,0
01:06:55 Sep 19 2024,90,57,0,0,0
01:06:59 Sep 19 2024,90,56,0,0,0
01:07:03 Sep 19 2024,91,56,0,0,0
01:07:07 Sep 19 2024,91,56,0,0,0
01:07:11 Sep 19 2024,91,58,0,0,0
01:07:15 Sep 19 2024,90,55,0,0,0
01:07:19 Sep 19 2024,90,53,0,0,0
01:07:23 Sep 19 2024,90,44,0,0,0
01:07:27 Sep 19 2024,90,44,0,0,0
01:07:31 Sep 19 2024,90,45,0,0,0
01:07:35 Sep 19 2024,91,51,0,0,0
01:07:39 Sep 19 2024,91,56,0,0,0
01:07:43 Sep 19 2024,90,58,0,0,0
01:07:47 Sep 19 2024,90,57,0,0,0
01:07:51 Sep 19 2024,90,57,0,0,0
01:07:55 Sep 19 2024,90,58,0,0,0
01:07:59 Sep 19 2024,90,62,0,0,0
01:08:03 Sep 19 2024,90,64,0,0,0
01:08:07 Sep 19 2024,90,66,0,0,0
01:08:11 Sep 19 2024,90,65,0,0,0
01:08:15 Sep 19 2024,90,63,0,0,0
01:08:19 Sep 19 2024,90,56,0,0,0
01:08:23 Sep 19 2024,90,52,0,0,0
01:08:27 Sep 19 2024,90,52,0,0,0
01:08:31 Sep 19 2024,90,56,0,0,0
01:08:35 Sep 19 2024,90,60,0,0,0
01:08:39 Sep 19 2024,90,60,0,0,0
01:08:43 Sep 19 2024,90,60,0,0,0
01:08:47 Sep 19 2024,90,60,0,0,0
01:08:51 Sep 19 2024,90,63,0,0,0
01:08:55 Sep 19 2024,90,63,0,0,0
01:08:59 Sep 19 2024,90,56,0,0,0
01:09:03 Sep 19 2024,90,55,0,0,0
01:09:07 Sep 19 2024,90,55,2,0,0
01:09:11 Sep 19 2024,90,55,8,0,0
01:09:15 Sep 19 2024,90,55,6,0,0
01:09:19 Sep 19 2024,90,55,3,0,0
01:09:23 Sep 19 2024,90,56,7,0,0
01:09:27 Sep 19 2024,90,56,6,0,0
01:09:31 Sep 19 2024,90,59,1,0,0
01:09:35 Sep 19 2024,91,66,1,0,0
01:09:39 Sep 19 2024,92,68,1,0,0
01:09:43 Sep 19 2024,92,68,5,0,0
01:09:47 Sep 19 2024,92,68,8,0,0
01:09:51 Sep 19 2024,92,68,0,0,0
01:09:55 Sep 19 2024,94,70,0,0,0
01:09:59 Sep 19 2024,96,62,0,0,0
01:10:03 Sep 19 2024,95,55,0,0,0
01:10:07 Sep 19 2024,92,53,0,0,0
01:10:11 Sep 19 2024,92,57,0,0,0
01:10:15 Sep 19 2024,93,63,0,0,0
01:10:19 Sep 19 2024,94,57,0,0,0
01:10:23 Sep 19 2024,92,47,0,0,0
01:10:27 Sep 19 2024,93,52,0,0,0
01:10:31 Sep 19 2024,92,53,0,0,0
01:10:35 Sep 19 2024,90,59,0,0,0
