Temps,Niveau d'oxygène,Fréquence du pouls,Mouvement,Rappel O2,Rappel PR
00:32:15 Oct 02 2024,91,59,0,0,0
00:32:19 Oct 02 2024,91,58,0,0,0
00:32:23 Oct 02 2024,91,54,0,0,0
00:32:27 Oct 02 2024,91,56,0,0,0
00:32:31 Oct 02 2024,91,58,0,0,0
00:32:35 Oct 02 2024,90,57,0,0,0
00:32:39 Oct 02 2024,90,59,0,0,0
00:32:43 Oct 02 2024,90,59,0,0,0
00:32:47 Oct 02 2024,90,60,0,0,0
00:32:51 Oct 02 2024,90,59,0,0,0
00:32:55 Oct 02 2024,91,60,0,0,0
00:32:59 Oct 02 2024,91,58,0,0,0
00:33:03 Oct 02 2024,91,58,0,0,0
00:33:07 Oct 02 2024,91,56,0,0,0
00:33:11 Oct 02 2024,91,58,0,0,0
00:33:15 Oct 02 2024,91,60,0,0,0
00:33:19 Oct 02 2024,90,60,0,0,0
00:33:23 Oct 02 2024,90,59,0,0,0
00:33:27 Oct 02 2024,91,60,0,0,0
00:33:31 Oct 02 2024,91,59,0,0,0
00:33:35 Oct 02 2024,91,59,0,0,0
00:33:39 Oct 02 2024,91,56,0,0,0
00:33:43 Oct 02 2024,91,56,0,0,0
00:33:47 Oct 02 2024,90,57,0,0,0
00:33:51 Oct 02 2024,91,59,0,0,0
00:33:55 Oct 02 2024,91,56,0,0,0
00:33:59 Oct 02 2024,91,58,0,0,0
00:34:03 Oct 02 2024,90,60,0,0,0
00:34:07 Oct 02 2024,90,60,0,0,0
00:34:11 Oct 02 2024,91,60,0,0,0
00:34:15 Oct 02 2024,91,58,0,0,0
00:34:19 Oct 02 2024,91,56,0,0,0
00:34:23 Oct 02 2024,91,58,0,0,0
00:34:27 Oct 02 2024,91,57,0,0,0
00:34:31 Oct 02 2024,91,55,0,0,0
00:34:35 Oct 02 2024,91,56,0,0,0
00:34:39 Oct 02 2024,90,59,0,0,0
00:34:43 Oct 02 2024,91,59,0,0,0
00:34:47 Oct 02 2024,91,58,0,0,0
00:34:51 Oct 02 2024,91,56,0,0,0
00:34:55 Oct 02 2024,91,59,0,0,0
00:34:59 Oct 02 2024,91,60,0,0,0
00:35:03 Oct 02 2024,91,56,0,0,0
00:35:07 Oct 02 2024,91,56,0,0,0
00:35:11 Oct 02 2024,90,58,0,0,0
00:35:15 Oct 02 2024,90,56,0,0,0
00:35:19 Oct 02 2024,90,57,1,0,0
00:35:23 Oct 02 2024,90,57,8,0,0
00:35:27 Oct 02 2024,90,57,1,0,0
00:35:31 Oct 02 2024,91,61,3,0,0
00:35:35 Oct 02 2024,90,68,0,0,0
00:35:39 Oct 02 2024,90,68,1,0,0
00:35:43 Oct 02 2024,90,74,0,0,0
00:35:47 Oct 02 2024,90,82,0,0,0
00:35:51 Oct 02 2024,90,73,3,0,0
00:35:55 Oct 02 2024,90,73,1,0,0
00:35:59 Oct 02 2024,90,73,0,0,0
00:36:03 Oct 02 2024,88,67,0,0,0
00:36:07 Oct 02 2024,87,64,0,0,0
00:36:11 Oct 02 2024,92,58,0,0,0
00:36:15 Oct 02 2024,95,61,0,0,0
00:36:19 Oct 02 2024,91,65,0,0,0
00:36:23 Oct 02 2024,89,51,0,0,0
00:36:27 Oct 02 2024,92,44,0,0,0
00:36:31 Oct 02 2024,92,46,0,0,0
00:36:35 Oct 02 2024,91,52,0,0,0
00:36:39 Oct 02 2024,90,57,0,0,0
00:36:43 Oct 02 2024,90,58,0,0,0
00:36:47 Oct 02 2024,91,61,11,0,0
00:36:51 Oct 02 2024,91,61,30,0,0
00:36:55 Oct 02 2024,91,61,31,0,0
00:36:59 Oct 02 2024,91,61,0,0,0
00:37:03 Oct 02 2024,93,64,0,0,0
00:37:07 Oct 02 2024,93,67,0,0,0
00:37:11 Oct 02 2024,93,71,0,0,0
00:37:15 Oct 02 2024,94,70,0,0,0
00:37:19 Oct 02 2024,93,56,0,0,0
00:37:23 Oct 02 2024,93,46,0,0,0
00:37:27 Oct 02 2024,92,48,0,0,0
00:37:31 Oct 02 2024,92,54,0,0,0
00:37:35 Oct 02 2024,91,58,0,0,0
00:37:39 Oct 02 2024,91,54,0,0,0
00:37:43 Oct 02 2024,92,49,0,0,0
00:37:47 Oct 02 2024,92,56,0,0,0
00:37:51 Oct 02 2024,91,56,0,0,0
00:37:55 Oct 02 2024,91,52,0,0,0
00:37:59 Oct 02 2024,91,52,0,0,0
00:38:03 Oct 02 2024,92,51,0,0,0
00:38:07 Oct 02 2024,92,52,0,0,0
00:38:11 Oct 02 2024,91,53,0,0,0
00:38:15 Oct 02 2024,91,58,0,0,0
00:38:19 Oct 02 2024,91,60,0,0,0
00:38:23 Oct 02 2024,91,52,0,0,0
00:38:27 Oct 02 2024,92,47,0,0,0
00:38:31 Oct 02 2024,92,49,0,0,0
00:38:35 Oct 02 2024,92,52,0,0,0
00:38:39 Oct 02 2024,91,57,0,0,0
00:38:43 Oct 02 2024,90,60,0,0,0
00:38:47 Oct 02 2024,91,55,0,0,0
00:38:51 Oct 02 2024,92,50,0,0,0
00:38:55 Oct 02 2024,93,50,0,0,0
00:38:59 Oct 02 2024,92,53,0,0,0
00:39:03 Oct 02 2024,91,55,0,0,0
00:39:07 Oct 02 2024,90,55,0,0,0
00:39:11 Oct 02 2024,90,53,0,0,0
00:39:15 Oct 02 2024,90,53,0,0,0
00:39:19 Oct 02 2024,90,59,0,0,0
00:39:23 Oct 02 2024,90,58,0,0,0
00:39:27 Oct 02 2024,91,51,0,0,0
00:39:31 Oct 02 2024,91,46,0,0,0
00:39:35 Oct 02 2024,91,52,0,0,0
00:39:39 Oct 02 2024,92,55,0,0,0
00:39:43 Oct 02 2024,92,53,0,0,0
00:39:47 Oct 02 2024,91,53,0,0,0
00:39:51 Oct 02 2024,90,55,0,0,0
00:39:55 Oct 02 2024,90,54,0,0,0
00:39:59 Oct 02 2024,90,54,0,0,0
00:40:03 Oct 02 2024,90,56,0,0,0
00:40:07 Oct 02 2024,90,56,0,0,0
00:40:11 Oct 02 2024,91,53,0,0,0
00:40:15 Oct 02 2024,91,52,0,0,0
00:40:19 Oct 02 2024,91,50,0,0,0
00:40:23 Oct 02 2024,90,54,0,0,0
00:40:27 Oct 02 2024,90,59,0,0,0
00:40:31 Oct 02 2024,90,60,0,0,0
00:40:35 Oct 02 2024,90,50,0,0,0
00:40:39 Oct 02 2024,91,45,0,0,0
00:40:43 Oct 02 2024,92,46,0,0,0
00:40:47 Oct 02 2024,93,47,0,0,0
00:40:51 Oct 02 2024,91,49,0,0,0
00:40:55 Oct 02 2024,90,50,0,0,0
00:40:59 Oct 02 2024,90,50,0,0,0
00:41:03 Oct 02 2024,90,51,0,0,0
00:41:07 Oct 02 2024,89,52,0,0,0
00:41:11 Oct 02 2024,90,51,0,0,0
00:41:15 Oct 02 2024,91,50,0,0,0
00:41:19 Oct 02 2024,91,50,0,0,0
00:41:23 Oct 02 2024,91,51,0,0,0
00:41:27 Oct 02 2024,91,51,0,0,0
00:41:31 Oct 02 2024,90,50,0,0,0
00:41:35 Oct 02 2024,90,52,0,0,0
00:41:39 Oct 02 2024,91,53,0,0,0
00:41:43 Oct 02 2024,91,54,0,0,0
00:41:47 Oct 02 2024,91,52,0,0,0
00:41:51 Oct 02 2024,90,52,0,0,0
00:41:55 Oct 02 2024,90,52,0,0,0
00:41:59 Oct 02 2024,91,49,0,0,0
00:42:03 Oct 02 2024,90,49,0,0,0
00:42:07 Oct 02 2024,90,49,0,0,0
00:42:11 Oct 02 2024,90,53,0,0,0
00:42:15 Oct 02 2024,90,58,0,0,0
00:42:19 Oct 02 2024,90,58,0,0,0
00:42:23 Oct 02 2024,90,58,0,0,0
00:42:27 Oct 02 2024,90,58,0,0,0
00:42:31 Oct 02 2024,90,58,0,0,0
00:42:35 Oct 02 2024,90,58,0,0,0
00:42:39 Oct 02 2024,90,58,0,0,0
00:42:43 Oct 02 2024,90,58,0,0,0
00:42:47 Oct 02 2024,90,58,6,0,0
00:42:51 Oct 02 2024,90,59,0,0,0
00:42:55 Oct 02 2024,89,59,0,0,0
00:42:59 Oct 02 2024,88,55,0,0,0
00:43:03 Oct 02 2024,89,52,0,0,0
00:43:07 Oct 02 2024,89,49,0,0,0
00:43:11 Oct 02 2024,90,48,0,0,0
00:43:15 Oct 02 2024,90,48,0,0,0
00:43:19 Oct 02 2024,91,52,0,0,0
00:43:23 Oct 02 2024,91,56,0,0,0
00:43:27 Oct 02 2024,91,59,0,0,0
00:43:31 Oct 02 2024,91,53,0,0,0
00:43:35 Oct 02 2024,92,47,0,0,0
00:43:39 Oct 02 2024,91,48,0,0,0
00:43:43 Oct 02 2024,91,50,0,0,0
00:43:47 Oct 02 2024,91,52,0,0,0
00:43:51 Oct 02 2024,90,57,0,0,0
00:43:55 Oct 02 2024,89,54,0,0,0
00:43:59 Oct 02 2024,89,45,0,0,0
00:44:03 Oct 02 2024,90,46,0,0,0
00:44:07 Oct 02 2024,91,51,0,0,0
00:44:11 Oct 02 2024,92,55,0,0,0
00:44:15 Oct 02 2024,92,54,0,0,0
00:44:19 Oct 02 2024,91,54,0,0,0
00:44:23 Oct 02 2024,91,58,0,0,0
00:44:27 Oct 02 2024,90,59,0,0,0
00:44:31 Oct 02 2024,90,58,0,0,0
00:44:35 Oct 02 2024,90,50,0,0,0
00:44:39 Oct 02 2024,91,47,0,0,0
00:44:43 Oct 02 2024,91,52,0,0,0
00:44:47 Oct 02 2024,91,52,0,0,0
00:44:51 Oct 02 2024,90,50,0,0,0
00:44:55 Oct 02 2024,90,52,0,0,0
00:44:59 Oct 02 2024,90,55,0,0,0
00:45:03 Oct 02 2024,90,55,0,0,0
00:45:07 Oct 02 2024,90,54,0,0,0
00:45:11 Oct 02 2024,90,53,0,0,0
00:45:15 Oct 02 2024,90,55,0,0,0
00:45:19 Oct 02 2024,90,57,0,0,0
00:45:23 Oct 02 2024,90,56,0,0,0
00:45:27 Oct 02 2024,90,51,0,0,0
00:45:31 Oct 02 2024,91,50,0,0,0
00:45:35 Oct 02 2024,91,52,0,0,0
00:45:39 Oct 02 2024,91,54,0,0,0
00:45:43 Oct 02 2024,91,55,0,0,0
00:45:47 Oct 02 2024,90,54,0,0,0
00:45:51 Oct 02 2024,90,52,0,0,0
00:45:55 Oct 02 2024,90,52,0,0,0
00:45:59 Oct 02 2024,91,52,0,0,0
00:46:03 Oct 02 2024,91,51,0,0,0
00:46:07 Oct 02 2024,90,51,0,0,0
00:46:11 Oct 02 2024,90,53,0,0,0
00:46:15 Oct 02 2024,90,51,0,0,0
00:46:19 Oct 02 2024,89,48,0,0,0
00:46:23 Oct 02 2024,90,48,0,0,0
00:46:27 Oct 02 2024,90,49,0,0,0
00:46:31 Oct 02 2024,90,50,0,0,0
00:46:35 Oct 02 2024,90,51,0,0,0
00:46:39 Oct 02 2024,90,52,0,0,0
00:46:43 Oct 02 2024,91,54,0,0,0
00:46:47 Oct 02 2024,91,55,0,0,0
00:46:51 Oct 02 2024,91,56,0,0,0
00:46:55 Oct 02 2024,90,53,0,0,0
00:46:59 Oct 02 2024,91,50,0,0,0
00:47:03 Oct 02 2024,91,51,0,0,0
00:47:07 Oct 02 2024,91,53,0,0,0
00:47:11 Oct 02 2024,91,54,0,0,0
00:47:15 Oct 02 2024,90,55,0,0,0
00:47:19 Oct 02 2024,90,52,0,0,0
00:47:23 Oct 02 2024,89,49,0,0,0
00:47:27 Oct 02 2024,90,48,0,0,0
00:47:31 Oct 02 2024,90,51,0,0,0
00:47:35 Oct 02 2024,91,50,0,0,0
00:47:39 Oct 02 2024,91,50,0,0,0
00:47:43 Oct 02 2024,91,52,0,0,0
00:47:47 Oct 02 2024,90,52,0,0,0
00:47:51 Oct 02 2024,90,51,0,0,0
00:47:55 Oct 02 2024,90,52,0,0,0
00:47:59 Oct 02 2024,90,52,0,0,0
00:48:03 Oct 02 2024,90,52,0,0,0
00:48:07 Oct 02 2024,90,52,0,0,0
00:48:11 Oct 02 2024,90,55,0,0,0
00:48:15 Oct 02 2024,90,54,0,0,0
00:48:19 Oct 02 2024,90,53,0,0,0
00:48:23 Oct 02 2024,90,52,0,0,0
00:48:27 Oct 02 2024,90,52,0,0,0
00:48:31 Oct 02 2024,90,52,0,0,0
00:48:35 Oct 02 2024,90,53,0,0,0
00:48:39 Oct 02 2024,90,53,0,0,0
00:48:43 Oct 02 2024,90,52,0,0,0
00:48:47 Oct 02 2024,90,51,0,0,0
00:48:51 Oct 02 2024,89,51,0,0,0
00:48:55 Oct 02 2024,90,52,0,0,0
00:48:59 Oct 02 2024,90,53,0,0,0
00:49:03 Oct 02 2024,90,54,0,0,0
00:49:07 Oct 02 2024,90,53,0,0,0
00:49:11 Oct 02 2024,90,51,0,0,0
00:49:15 Oct 02 2024,90,52,0,0,0
00:49:19 Oct 02 2024,90,53,0,0,0
00:49:23 Oct 02 2024,90,53,0,0,0
00:49:27 Oct 02 2024,90,52,0,0,0
00:49:31 Oct 02 2024,90,51,0,0,0
00:49:35 Oct 02 2024,90,51,0,0,0
00:49:39 Oct 02 2024,90,52,0,0,0
00:49:43 Oct 02 2024,90,53,0,0,0
00:49:47 Oct 02 2024,90,53,0,0,0
00:49:51 Oct 02 2024,90,53,0,0,0
00:49:55 Oct 02 2024,90,53,0,0,0
00:49:59 Oct 02 2024,90,54,0,0,0
00:50:03 Oct 02 2024,90,55,0,0,0
00:50:07 Oct 02 2024,90,54,0,0,0
00:50:11 Oct 02 2024,89,52,0,0,0
00:50:15 Oct 02 2024,90,51,0,0,0
00:50:19 Oct 02 2024,90,53,0,0,0
00:50:23 Oct 02 2024,90,54,0,0,0
00:50:27 Oct 02 2024,91,54,0,0,0
00:50:31 Oct 02 2024,90,54,0,0,0
00:50:35 Oct 02 2024,90,56,0,0,0
00:50:39 Oct 02 2024,90,60,0,0,0
00:50:43 Oct 02 2024,89,61,0,0,0
00:50:47 Oct 02 2024,89,55,0,0,0
00:50:51 Oct 02 2024,89,50,0,0,0
00:50:55 Oct 02 2024,90,52,0,0,0
00:50:59 Oct 02 2024,91,53,0,0,0
00:51:03 Oct 02 2024,91,53,0,0,0
00:51:07 Oct 02 2024,90,53,0,0,0
00:51:11 Oct 02 2024,90,53,0,0,0
00:51:15 Oct 02 2024,90,53,0,0,0
00:51:19 Oct 02 2024,90,54,0,0,0
00:51:23 Oct 02 2024,90,54,0,0,0
00:51:27 Oct 02 2024,90,53,0,0,0
00:51:31 Oct 02 2024,90,51,0,0,0
00:51:35 Oct 02 2024,91,51,0,0,0
00:51:39 Oct 02 2024,90,52,0,0,0
00:51:43 Oct 02 2024,90,52,0,0,0
00:51:47 Oct 02 2024,90,53,0,0,0
00:51:51 Oct 02 2024,90,55,0,0,0
00:51:55 Oct 02 2024,90,54,0,0,0
00:51:59 Oct 02 2024,90,51,0,0,0
00:52:03 Oct 02 2024,90,50,0,0,0
00:52:07 Oct 02 2024,90,52,0,0,0
00:52:11 Oct 02 2024,90,53,0,0,0
00:52:15 Oct 02 2024,91,54,0,0,0
00:52:19 Oct 02 2024,90,54,0,0,0
00:52:23 Oct 02 2024,90,52,0,0,0
00:52:27 Oct 02 2024,89,53,0,0,0
00:52:31 Oct 02 2024,90,54,0,0,0
00:52:35 Oct 02 2024,90,54,0,0,0
00:52:39 Oct 02 2024,90,53,0,0,0
00:52:43 Oct 02 2024,90,54,0,0,0
00:52:47 Oct 02 2024,90,54,0,0,0
00:52:51 Oct 02 2024,90,50,0,0,0
00:52:55 Oct 02 2024,90,48,0,0,0
00:52:59 Oct 02 2024,89,49,0,0,0
00:53:03 Oct 02 2024,90,51,0,0,0
00:53:07 Oct 02 2024,90,52,0,0,0
00:53:11 Oct 02 2024,90,54,0,0,0
00:53:15 Oct 02 2024,90,55,0,0,0
00:53:19 Oct 02 2024,90,56,0,0,0
00:53:23 Oct 02 2024,90,54,0,0,0
00:53:27 Oct 02 2024,90,52,0,0,0
00:53:31 Oct 02 2024,90,54,0,0,0
00:53:35 Oct 02 2024,90,52,0,0,0
00:53:39 Oct 02 2024,90,51,0,0,0
00:53:43 Oct 02 2024,90,53,0,0,0
00:53:47 Oct 02 2024,90,56,0,0,0
00:53:51 Oct 02 2024,90,56,0,0,0
00:53:55 Oct 02 2024,90,56,0,0,0
00:53:59 Oct 02 2024,90,51,0,0,0
00:54:03 Oct 02 2024,89,49,0,0,0
00:54:07 Oct 02 2024,90,51,0,0,0
00:54:11 Oct 02 2024,90,53,0,0,0
00:54:15 Oct 02 2024,90,54,0,0,0
00:54:19 Oct 02 2024,90,54,22,0,0
00:54:23 Oct 02 2024,90,54,16,0,0
00:54:27 Oct 02 2024,90,54,1,0,0
00:54:31 Oct 02 2024,90,54,1,0,0
00:54:35 Oct 02 2024,90,54,0,0,0
00:54:39 Oct 02 2024,90,54,0,0,0
00:54:43 Oct 02 2024,91,58,0,0,0
00:54:47 Oct 02 2024,90,61,0,0,0
00:54:51 Oct 02 2024,90,61,17,0,0
00:54:55 Oct 02 2024,90,61,6,0,0
00:54:59 Oct 02 2024,90,61,0,0,0
00:55:03 Oct 02 2024,90,61,0,0,0
00:55:07 Oct 02 2024,90,61,0,0,0
00:55:11 Oct 02 2024,91,64,0,0,0
00:55:15 Oct 02 2024,91,63,1,0,0
00:55:19 Oct 02 2024,91,63,27,0,0
00:55:23 Oct 02 2024,91,63,17,0,0
00:55:27 Oct 02 2024,90,64,0,0,0
00:55:31 Oct 02 2024,90,64,0,0,0
00:55:35 Oct 02 2024,88,61,0,0,0
00:55:39 Oct 02 2024,87,61,0,0,0
00:55:43 Oct 02 2024,87,62,0,0,0
00:55:47 Oct 02 2024,87,58,0,0,0
00:55:51 Oct 02 2024,87,54,0,0,0
00:55:55 Oct 02 2024,87,58,0,0,0
00:55:59 Oct 02 2024,87,56,0,0,0
00:56:03 Oct 02 2024,87,52,0,0,0
00:56:07 Oct 02 2024,88,52,0,0,0
00:56:11 Oct 02 2024,88,59,0,0,0
00:56:15 Oct 02 2024,89,60,0,0,0
00:56:19 Oct 02 2024,90,62,0,0,0
00:56:23 Oct 02 2024,90,62,0,0,0
00:56:27 Oct 02 2024,89,59,0,0,0
00:56:31 Oct 02 2024,89,60,0,0,0
00:56:35 Oct 02 2024,89,63,0,0,0
00:56:39 Oct 02 2024,90,63,0,0,0
00:56:43 Oct 02 2024,90,62,0,0,0
00:56:47 Oct 02 2024,91,59,0,0,0
00:56:51 Oct 02 2024,90,58,0,0,0
00:56:55 Oct 02 2024,90,60,0,0,0
00:56:59 Oct 02 2024,89,57,0,0,0
00:57:03 Oct 02 2024,89,53,0,0,0
00:57:07 Oct 02 2024,89,54,0,0,0
00:57:11 Oct 02 2024,89,56,0,0,0
00:57:15 Oct 02 2024,90,60,0,0,0
00:57:19 Oct 02 2024,91,60,0,0,0
00:57:23 Oct 02 2024,90,51,0,0,0
00:57:27 Oct 02 2024,90,52,0,0,0
00:57:31 Oct 02 2024,89,58,0,0,0
00:57:35 Oct 02 2024,89,60,0,0,0
00:57:39 Oct 02 2024,90,61,0,0,0
00:57:43 Oct 02 2024,90,59,0,0,0
00:57:47 Oct 02 2024,90,59,0,0,0
00:57:51 Oct 02 2024,90,60,0,0,0
00:57:55 Oct 02 2024,90,58,0,0,0
00:57:59 Oct 02 2024,90,57,0,0,0
00:58:03 Oct 02 2024,89,58,0,0,0
00:58:07 Oct 02 2024,89,59,0,0,0
00:58:11 Oct 02 2024,89,59,0,0,0
00:58:15 Oct 02 2024,89,59,0,0,0
00:58:19 Oct 02 2024,90,60,0,0,0
00:58:23 Oct 02 2024,90,58,0,0,0
00:58:27 Oct 02 2024,90,55,0,0,0
00:58:31 Oct 02 2024,90,54,0,0,0
00:58:35 Oct 02 2024,90,54,0,0,0
00:58:39 Oct 02 2024,90,57,0,0,0
00:58:43 Oct 02 2024,90,58,0,0,0
00:58:47 Oct 02 2024,90,60,0,0,0
00:58:51 Oct 02 2024,90,60,0,0,0
00:58:55 Oct 02 2024,91,61,0,0,0
00:58:59 Oct 02 2024,91,57,0,0,0
00:59:03 Oct 02 2024,91,50,0,0,0
00:59:07 Oct 02 2024,90,50,0,0,0
00:59:11 Oct 02 2024,90,54,0,0,0
00:59:15 Oct 02 2024,91,59,0,0,0
00:59:19 Oct 02 2024,91,59,0,0,0
00:59:23 Oct 02 2024,91,55,0,0,0
00:59:27 Oct 02 2024,90,53,0,0,0
00:59:31 Oct 02 2024,90,56,0,0,0
00:59:35 Oct 02 2024,90,61,0,0,0
00:59:39 Oct 02 2024,90,60,0,0,0
00:59:43 Oct 02 2024,90,56,0,0,0
00:59:47 Oct 02 2024,90,53,0,0,0
00:59:51 Oct 02 2024,90,55,0,0,0
00:59:55 Oct 02 2024,90,55,0,0,0
00:59:59 Oct 02 2024,90,57,0,0,0
01:00:03 Oct 02 2024,90,56,0,0,0
01:00:07 Oct 02 2024,90,56,0,0,0
01:00:11 Oct 02 2024,90,55,0,0,0
01:00:15 Oct 02 2024,90,56,0,0,0
01:00:19 Oct 02 2024,91,58,0,0,0
01:00:23 Oct 02 2024,91,56,0,0,0
01:00:27 Oct 02 2024,91,52,0,0,0
01:00:31 Oct 02 2024,90,52,0,0,0
01:00:35 Oct 02 2024,90,56,0,0,0
01:00:39 Oct 02 2024,91,58,0,0,0
01:00:43 Oct 02 2024,90,56,0,0,0
01:00:47 Oct 02 2024,90,54,0,0,0
01:00:51 Oct 02 2024,90,54,0,0,0
01:00:55 Oct 02 2024,90,56,0,0,0
01:00:59 Oct 02 2024,90,56,0,0,0
01:01:03 Oct 02 2024,90,59,0,0,0
01:01:07 Oct 02 2024,90,57,0,0,0
01:01:11 Oct 02 2024,90,56,0,0,0
01:01:15 Oct 02 2024,90,59,0,0,0
01:01:19 Oct 02 2024,90,61,0,0,0
01:01:23 Oct 02 2024,90,60,0,0,0
01:01:27 Oct 02 2024,91,61,0,0,0
01:01:31 Oct 02 2024,91,62,0,0,0
01:01:35 Oct 02 2024,91,64,0,0,0
01:01:39 Oct 02 2024,91,66,0,0,0
01:01:43 Oct 02 2024,91,62,0,0,0
01:01:47 Oct 02 2024,91,58,0,0,0
01:01:51 Oct 02 2024,90,55,0,0,0
01:01:55 Oct 02 2024,90,58,0,0,0
01:01:59 Oct 02 2024,90,58,0,0,0
01:02:03 Oct 02 2024,90,57,0,0,0
01:02:07 Oct 02 2024,90,55,0,0,0
01:02:11 Oct 02 2024,90,55,0,0,0
01:02:15 Oct 02 2024,90,57,0,0,0
01:02:19 Oct 02 2024,90,61,0,0,0
01:02:23 Oct 02 2024,90,60,0,0,0
01:02:27 Oct 02 2024,90,57,0,0,0
01:02:31 Oct 02 2024,90,54,0,0,0
01:02:35 Oct 02 2024,90,51,0,0,0
01:02:39 Oct 02 2024,90,52,0,0,0
01:02:43 Oct 02 2024,90,54,0,0,0
01:02:47 Oct 02 2024,90,60,0,0,0
01:02:51 Oct 02 2024,90,60,0,0,0
01:02:55 Oct 02 2024,90,60,0,0,0
01:02:59 Oct 02 2024,90,55,0,0,0
01:03:03 Oct 02 2024,90,52,0,0,0
01:03:07 Oct 02 2024,90,51,0,0,0
01:03:11 Oct 02 2024,90,53,0,0,0
01:03:15 Oct 02 2024,89,54,0,0,0
01:03:19 Oct 02 2024,89,55,0,0,0
01:03:23 Oct 02 2024,89,56,0,0,0
01:03:27 Oct 02 2024,89,55,0,0,0
01:03:31 Oct 02 2024,89,56,0,0,0
01:03:35 Oct 02 2024,90,58,0,0,0
01:03:39 Oct 02 2024,90,58,0,0,0
01:03:43 Oct 02 2024,89,57,0,0,0
01:03:47 Oct 02 2024,89,57,0,0,0
01:03:51 Oct 02 2024,89,57,0,0,0
01:03:55 Oct 02 2024,89,56,0,0,0
01:03:59 Oct 02 2024,89,57,0,0,0
01:04:03 Oct 02 2024,89,60,0,0,0
01:04:07 Oct 02 2024,89,62,0,0,0
01:04:11 Oct 02 2024,89,63,0,0,0
01:04:15 Oct 02 2024,89,59,0,0,0
01:04:19 Oct 02 2024,89,55,0,0,0
01:04:23 Oct 02 2024,89,56,0,0,0
01:04:27 Oct 02 2024,89,60,0,0,0
01:04:31 Oct 02 2024,89,59,0,0,0
01:04:35 Oct 02 2024,89,56,0,0,0
01:04:39 Oct 02 2024,89,55,0,0,0
01:04:43 Oct 02 2024,89,57,0,0,0
01:04:47 Oct 02 2024,90,59,0,0,0
01:04:51 Oct 02 2024,90,55,0,0,0
01:04:55 Oct 02 2024,90,55,0,0,0
01:04:59 Oct 02 2024,90,54,0,0,0
01:05:03 Oct 02 2024,90,57,0,0,0
01:05:07 Oct 02 2024,90,57,0,0,0
01:05:11 Oct 02 2024,90,58,0,0,0
01:05:15 Oct 02 2024,90,58,0,0,0
01:05:19 Oct 02 2024,90,59,0,0,0
01:05:23 Oct 02 2024,90,60,0,0,0
01:05:27 Oct 02 2024,90,59,0,0,0
01:05:31 Oct 02 2024,90,59,0,0,0
01:05:35 Oct 02 2024,90,58,0,0,0
01:05:39 Oct 02 2024,90,60,0,0,0
01:05:43 Oct 02 2024,90,60,0,0,0
01:05:47 Oct 02 2024,90,58,0,0,0
01:05:51 Oct 02 2024,90,56,0,0,0
01:05:55 Oct 02 2024,90,56,0,0,0
01:05:59 Oct 02 2024,90,57,0,0,0
01:06:03 Oct 02 2024,90,60,0,0,0
01:06:07 Oct 02 2024,90,60,0,0,0
01:06:11 Oct 02 2024,90,59,0,0,0
01:06:15 Oct 02 2024,90,57,0,0,0
01:06:19 Oct 02 2024,90,56,0,0,0
01:06:23 Oct 02 2024,90,54,0,0,0
01:06:27 Oct 02 2024,90,56,0,0,0
01:06:31 Oct 02 2024,90,58,0,0,0
01:06:35 Oct 02 2024,90,61,0,0,0
01:06:39 Oct 02 2024,90,61,0,0,0
01:06:43 Oct 02 2024,90,58,0,0,0
01:06:47 Oct 02 2024,90,59,0,0,0
01:06:51 Oct 02 2024,90,56,0,0,0
01:06:55 Oct 02 2024,90,57,0,0,0
01:06:59 Oct 02 2024,90,62,0,0,0
01:07:03 Oct 02 2024,90,68,0,0,0
01:07:07 Oct 02 2024,90,62,0,0,0
01:07:11 Oct 02 2024,90,58,0,0,0
01:07:15 Oct 02 2024,90,52,0,0,0
01:07:19 Oct 02 2024,90,54,0,0,0
01:07:23 Oct 02 2024,90,57,0,0,0
01:07:27 Oct 02 2024,90,57,0,0,0
01:07:31 Oct 02 2024,90,57,0,0,0
01:07:35 Oct 02 2024,90,59,0,0,0
01:07:39 Oct 02 2024,90,60,0,0,0
01:07:43 Oct 02 2024,90,57,0,0,0
01:07:47 Oct 02 2024,90,59,0,0,0
01:07:51 Oct 02 2024,90,61,0,0,0
01:07:55 Oct 02 2024,90,58,0,0,0
01:07:59 Oct 02 2024,90,58,0,0,0
01:08:03 Oct 02 2024,90,59,0,0,0
01:08:07 Oct 02 2024,90,59,0,0,0
01:08:11 Oct 02 2024,90,57,0,0,0
01:08:15 Oct 02 2024,90,57,0,0,0
01:08:19 Oct 02 2024,90,55,0,0,0
01:08:23 Oct 02 2024,90,56,0,0,0
01:08:27 Oct 02 2024,90,60,0,0,0
01:08:31 Oct 02 2024,90,59,0,0,0
01:08:35 Oct 02 2024,90,60,0,0,0
01:08:39 Oct 02 2024,90,60,13,0,0
01:08:43 Oct 02 2024,90,60,5,0,0
01:08:47 Oct 02 2024,90,63,2,0,0
01:08:51 Oct 02 2024,90,66,2,0,0
01:08:55 Oct 02 2024,90,69,4,0,0
01:08:59 Oct 02 2024,90,69,56,0,0
01:09:03 Oct 02 2024,90,69,40,0,0
01:09:07 Oct 02 2024,90,69,15,0,0
01:09:11 Oct 02 2024,90,69,21,0,0
01:09:15 Oct 02 2024,90,69,19,0,0
01:09:19 Oct 02 2024,90,70,26,0,0
01:09:23 Oct 02 2024,91,76,0,0,0
